209	1.0690290949E-13	2.2284222641E-17
210	1.0601297831E-13	2.1748191340E-17
211	1.0512382154E-13	2.1227535097E-17
212	1.0423414419E-13	2.0722853429E-17
213	1.0334407788E-13	2.0230562181E-17
214	1.0245784634E-13	1.9753388248E-17
215	1.0157139912E-13	1.9290880048E-17
216	1.0068619615E-13	1.8840615950E-17
217	9.9802315592E-14	1.8401276218E-17
218	9.8917200337E-14	1.7971605269E-17
219	9.8034906447E-14	1.7555169207E-17
220	9.7154174247E-14	1.7150638618E-17
221	9.6275069429E-14	1.6754894287E-17
222	9.5397654949E-14	1.6372289017E-17
223	9.4519475436E-14	1.5997017737E-17
224	9.3644395735E-14	1.5634253143E-17
225	9.2771201540E-14	1.5282743484E-17
226	9.1899945358E-14	1.4941295186E-17
227	9.1029463415E-14	1.4608770409E-17
228	9.0159835546E-14	1.4283240997E-17
229	8.9293524504E-14	1.3967870235E-17
230	8.8430542343E-14	1.3660721624E-17
231	8.7568555141E-14	1.3359952641E-17
232	8.6706470715E-14	1.3064611608E-17
233	8.5848996070E-14	1.2778535349E-17
234	8.4993822361E-14	1.2499118077E-17
235	8.4140983857E-14	1.2227733739E-17
236	8.3291636538E-14	1.1964161380E-17
237	8.2442441343E-14	1.1705932962E-17
238	8.1596797844E-14	1.1455892293E-17
239	8.0754706077E-14	1.1212343115E-17
240	7.9915079035E-14	1.0975839120E-17
241	7.9077942240E-14	1.0745474145E-17
242	7.8243319872E-14	1.0518971687E-17
243	7.7412294518E-14	1.0299042289E-17
244	7.6584861855E-14	1.0084819875E-17
245	7.5759974482E-14	9.8741170771E-18
246	7.4938686340E-14	9.6695518809E-18
247	7.4119965422E-14	9.4676414305E-18
248	7.3304847154E-14	9.2716235608E-18
249	7.2493323984E-14	9.0813407660E-18
250	7.1686389218E-14	8.8953600000E-18
251	7.0882023873E-14	8.7148430136E-18
252	7.0080242954E-14	8.5371450167E-18
253	6.9283993749E-14	8.3659184044E-18
254	6.8491280219E-14	8.1991502566E-18
255	6.7702092683E-14	8.0361248690E-18
256	6.6917376121E-14	7.8767538071E-18
